num,english_word,russian_word1,russian_word2,russian_word3
4371,undergo,подвергаться,None,None
4372,underground,метро,None,None
4373,underlying,лежащий или расположенный под чем-л.,None,None
4374,undermine,подрывать,None,None
4375,underneath,вниз,None,None
4376,underrate,недооценивать,None,None
4377,undertake,предпринимать,None,None
4378,underwear,нет перевода,None,None
4379,undo,аннулировать,None,None
4380,uneasy,неловкий,беспокойный,None
4381,unemployment,безработица,None,None
4382,unequal,неравный,None,None
4383,unfair,несправедливый,None,None
4384,unfit,негодный,None,None
4385,unfold,раскрываться,None,None
4386,unfortunate,несчастный,None,None
4387,unfortunately,к сожалению,None,None
4388,unhappy,несчастный,None,None
4389,unification,унификация,None,None
4390,uniform,форма,None,None
4391,unintelligible,неразборчивый,None,None
4392,union,союз,None,None
4393,unique,уникальный,None,None
4394,unit,блок,None,None
4395,unite,объединяться,None,None
4396,unity,единство,None,None
4397,universal,универсальный,None,None
4398,universe,вселенная,None,None
4399,unjust,несправедливый,None,None
4400,unknown,неизвестный,None,None
4401,unlike,в отличие от,None,None
4402,unlikely,"неправдоподобный, невероятный, маловероятный",None,None
4403,unlimited,неограниченный,None,None
4404,unlock,отпереть,None,None
4405,unpleasant,неприятный,None,None
4406,unseen,невидимый,None,None
4407,unskilled,неквалифицированный,None,None
4408,unsolvable,нет перевода,None,None
4409,unstable,нет перевода,None,None
4410,unthinkable,немыслимый,None,None
4411,untie,развязывать,None,None
4412,untrue,неверный,None,None
4413,untruth,неправда,None,None
4414,unusual,необычный,None,None
4415,unworthy,недостойный,None,None
4416,update,обновление,None,None
4417,upper,верхний,None,None
4418,upright,нет перевода,None,None
4419,upset,расстраивать,None,None
4420,phr.upside down,вверх ногами,None,None
4421,upward,вверх,None,None
4422,urban,нет перевода,None,None
4423,urge,призывать,None,None
4424,urgency,срочность,None,None
4425,urgent,срочный,None,None
4426,useful,полезный,None,None
4427,useless,бесполезный,None,None
4428,usual,обычный,None,None
4429,utility,полезность,коммунальные предприятия,None
4430,utmost,самый отдалённый,None,None
4431,utter,произнести,None,None
4432,vacant,свободный,None,None
4433,vacation,отпуск,None,None
4434,vacuum,вакуум,None,None
4435,vague,расплывчатый,None,None
4436,vain,тщеславный,None,None
4437,valid,нет перевода,None,None
4438,valley,долина,None,None
4439,valuable,ценный,None,None
4440,value,ценить,None,None
4441,vanish,исчезать,None,None
4442,vanity,тщеславие,None,None
4443,vanquish,побеждать,None,None
4444,variable,переменный,None,None
4445,variation,изменение,None,None
4446,variety,разнообразие,None,None
4447,various,различный,None,None
4448,vary,меняться,None,None
4449,vast,огромный,None,None
4450,vegetable,овощ,None,None
4451,vehicle,автомобиль,None,None
4452,vein,вена,None,None
4453,velocity,скорость,None,None
4454,velvet,бархат,None,None
4455,vengeance,месть,None,None
4456,venture,рискованное предприятие,None,None
4457,,глагол,None,None
4458,al,вербальный,None,None
4459,verge,грань,None,None
4460,verification,проверка,None,None
4461,verify,проверить,None,None
4462,verse,стих,None,None
4463,vessel,сосуд,судно,None
4464,vex,досаждать,None,None
4465,vice,заместитель,None,None
4466,phr.vice versa,наоборот,None,None
4467,vicious,порочный,None,None
4468,victim,жертва,None,None
4469,victor,виктор,None,None
4470,victorious,победоносный,None,None
4471,victory,победа,None,None
4472,view,вид,None,None
4473,vigorous,энергичный,None,None
4474,vile,мерзкий,None,None
4475,village,деревня,None,None
4476,villain,злодей,None,None
4477,vindictive,мстительный,None,None
4478,vine,нет перевода,None,None
4479,violate,нарушать,None,None
4480,violation,нарушение,None,None
4481,violence,насилие,None,None
4482,violent,насильственный,None,None
4483,violin,скрипка,None,None
4484,viper,гадюка,None,None
4485,virgin,девственница,None,None
4486,virtual,виртуальный,None,None
4487,virtue,добродетель,None,None
4488,virtuous,добродетельный,None,None
4489,visible,видимый,None,None
4490,vision,зрение,видение,None
4491,visit,визит,None,None
4492,visualize,визуализировать,None,None
4493,vital,жизненный,None,None
4494,vivid,яркий,None,None
4495,vocational,профессиональный,None,None
4496,voice,голос,None,None
4497,void,незанятый,бесполезный,None
4498,volume,объём,None,None
4499,voluntary,добровольный,None,None
4500,vomit,рвота,None,None
4501,vote,голосовать,None,None
4502,vow,обет,None,None
4503,voyage,путешествие,None,None
4504,vulgar,вульгарный,None,None
4505,wag,вилять,None,None
4506,wage,вести,None,None
4507,waist,талия,None,None
4508,waiter,официант,None,None
4509,wake,услуга,None,None
4510,wake,будить,просыпаться,None
4511,walk,идти пешком,гулять,None
4512,wall,стена,None,None
4513,wallet,бумажник,None,None
4514,wander,блуждать,None,None
4515,wane,убыль,None,None
4516,war,война,None,None
4517,warehouse,склад,None,None
4518,warfare,война,None,None
4519,warm,тёплый,None,None
4520,warmth,тепло,None,None
4521,warn,предупреждать,None,None
4522,warrant,ордер,None,None
4523,warrior,воин,None,None
4524,wary,осторожный,None,None
4525,wash,мыть,None,None
4526,wasp,оса,None,None
4527,waste,отходы,None,None
4528,watch,смотреть,None,None
4529,watch,часы,надзор,None
4530,waterfall,водопад,None,None
4531,wave,волна,None,None
4532,waver,колебаться,None,None
4533,wax,вощить,прибывать (о луне,None
4534,way,способ,None,None
4535,weak,слабый,None,None
4536,weaken,ослаблять,None,None
4537,weakness,слабость,None,None
4538,wealth,богатство,None,None
4539,wealthy,богатый,None,None
4540,weapon,оружие,None,None
4541,wear,носить,None,None
4542,wear,износ,None,None
4543,wear out,изнашивать(ся),None,None
4544,weariness,усталость,None,None
